nodeId:ID,name,level,:LABEL
140405,屯留区,District,District
140406,潞城区,District,District
140423,襄垣县,District,District
140425,平顺县,District,District
140426,黎城县,District,District
140427,壶关县,District,District
140428,长子县,District,District
140429,武乡县,District,District
140430,沁县,District,District
140431,沁源县,District,District
140500,晋城市,City,City
140502,城区,District,District
140521,沁水县,District,District
140522,阳城县,District,District
140524,陵川县,District,District
140525,泽州县,District,District
140581,高平市,District,District
140600,朔州市,City,City
140602,朔城区,District,District
140603,平鲁区,District,District
140621,山阴县,District,District
140622,应县,District,District
140623,右玉县,District,District
140681,怀仁市,District,District
140700,晋中市,City,City
140702,榆次区,District,District
140703,太谷区,District,District
140721,榆社县,District,District
140722,左权县,District,District
140723,和顺县,District,District
140724,昔阳县,District,District
140725,寿阳县,District,District
140727,祁县,District,District
140728,平遥县,District,District
140729,灵石县,District,District
140781,介休市,District,District
140800,运城市,City,City
140802,盐湖区,District,District
140821,临猗县,District,District
140822,万荣县,District,District
140823,闻喜县,District,District
140824,稷山县,District,District
140825,新绛县,District,District
140826,绛县,District,District
140827,垣曲县,District,District
140828,夏县,District,District
140829,平陆县,District,District
140830,芮城县,District,District
140881,永济市,District,District
140882,河津市,District,District
140900,忻州市,City,City
140902,忻府区,District,District
140921,定襄县,District,District
140922,五台县,District,District
140923,代县,District,District
140924,繁峙县,District,District
140925,宁武县,District,District
140926,静乐县,District,District
140927,神池县,District,District
140928,五寨县,District,District
140929,岢岚县,District,District
140930,河曲县,District,District
140931,保德县,District,District
140932,偏关县,District,District
140981,原平市,District,District
141000,临汾市,City,City
141002,尧都区,District,District
141021,曲沃县,District,District
141022,翼城县,District,District
141023,襄汾县,District,District
141024,洪洞县,District,District
141025,古县,District,District
141026,安泽县,District,District
141027,浮山县,District,District
141028,吉县,District,District
141029,乡宁县,District,District
141030,大宁县,District,District
141031,隰县,District,District
141032,永和县,District,District
141033,蒲县,District,District
141034,汾西县,District,District
141081,侯马市,District,District
141082,霍州市,District,District
141100,吕梁市,City,City
141102,离石区,District,District
141121,文水县,District,District
141122,交城县,District,District
141123,兴县,District,District
141124,临县,District,District
141125,柳林县,District,District
141126,石楼县,District,District
141127,岚县,District,District
141128,方山县,District,District
141129,中阳县,District,District
141130,交口县,District,District
141181,孝义市,District,District
141182,汾阳市,District,District
150000,内蒙古自治区,Province,Province
150100,呼和浩特市,City,City
150102,新城区,District,District
150103,回民区,District,District
150104,玉泉区,District,District
150105,赛罕区,District,District
150121,土默特左旗,District,District
150122,托克托县,District,District
150123,和林格尔县,District,District
150124,清水河县,District,District
150125,武川县,District,District
150200,包头市,City,City
150202,东河区,District,District
150203,昆都仑区,District,District
150204,青山区,District,District
150205,石拐区,District,District
150206,白云鄂博矿区,District,District
150207,九原区,District,District
150221,土默特右旗,District,District
150222,固阳县,District,District
150223,达尔罕茂明安联合旗,District,District
150300,乌海市,City,City
150302,海勃湾区,District,District
150303,海南区,District,District
150304,乌达区,District,District
150400,赤峰市,City,City
150402,红山区,District,District
150403,元宝山区,District,District
150404,松山区,District,District
150421,阿鲁科尔沁旗,District,District
150422,巴林左旗,District,District
150423,巴林右旗,District,District
150424,林西县,District,District
150425,克什克腾旗,District,District
150426,翁牛特旗,District,District
150428,喀喇沁旗,District,District
150429,宁城县,District,District
150430,敖汉旗,District,District
150500,通辽市,City,City
150502,科尔沁区,District,District
150521,科尔沁左翼中旗,District,District
150522,科尔沁左翼后旗,District,District
150523,开鲁县,District,District
150524,库伦旗,District,District
150525,奈曼旗,District,District
150526,扎鲁特旗,District,District
150581,霍林郭勒市,District,District
150600,鄂尔多斯市,City,City
150602,东胜区,District,District
150603,康巴什区,District,District
150621,达拉特旗,District,District
150622,准格尔旗,District,District
150623,鄂托克前旗,District,District
150624,鄂托克旗,District,District
150625,杭锦旗,District,District
150626,乌审旗,District,District
150627,伊金霍洛旗,District,District
150700,呼伦贝尔市,City,City
150702,海拉尔区,District,District
150703,扎赉诺尔区,District,District
150721,阿荣旗,District,District
150722,莫力达瓦达斡尔族自治旗,District,District
150723,鄂伦春自治旗,District,District
150724,鄂温克族自治旗,District,District
150725,陈巴尔虎旗,District,District
150726,新巴尔虎左旗,District,District
150727,新巴尔虎右旗,District,District
150781,满洲里市,District,District
150782,牙克石市,District,District
150783,扎兰屯市,District,District
150784,额尔古纳市,District,District
150785,根河市,District,District
150800,巴彦淖尔市,City,City
150802,临河区,District,District
150821,五原县,District,District
150822,磴口县,District,District
150823,乌拉特前旗,District,District
150824,乌拉特中旗,District,District
150825,乌拉特后旗,District,District
150826,杭锦后旗,District,District
150900,乌兰察布市,City,City
150902,集宁区,District,District
150921,卓资县,District,District
150922,化德县,District,District
150923,商都县,District,District
150924,兴和县,District,District
150925,凉城县,District,District
150926,察哈尔右翼前旗,District,District
150927,察哈尔右翼中旗,District,District
150928,察哈尔右翼后旗,District,District
150929,四子王旗,District,District
150981,丰镇市,District,District
152200,兴安盟,City,City
152201,乌兰浩特市,District,District
152202,阿尔山市,District,District
152221,科尔沁右翼前旗,District,District
152222,科尔沁右翼中旗,District,District
152223,扎赉特旗,District,District
152224,突泉县,District,District
152500,锡林郭勒盟,City,City
152501,二连浩特市,District,District
152502,锡林浩特市,District,District
152522,阿巴嘎旗,District,District
152523,苏尼特左旗,District,District
152524,苏尼特右旗,District,District
152525,东乌珠穆沁旗,District,District
152526,西乌珠穆沁旗,District,District
152527,太仆寺旗,District,District
152528,镶黄旗,District,District
152529,正镶白旗,District,District
152530,正蓝旗,District,District
152531,多伦县,District,District
152900,阿拉善盟,City,City
152921,阿拉善左旗,District,District
152922,阿拉善右旗,District,District
152923,额济纳旗,District,District
210000,辽宁省,Province,Province
210100,沈阳市,City,City
210102,和平区,District,District
210103,沈河区,District,District
210104,大东区,District,District
210105,皇姑区,District,District
210106,铁西区,District,District
210111,苏家屯区,District,District
210112,浑南区,District,District
210113,沈北新区,District,District
210114,于洪区,District,District
210115,辽中区,District,District
210123,康平县,District,District
210124,法库县,District,District
210181,新民市,District,District
210200,大连市,City,City
210202,中山区,District,District
210203,西岗区,District,District
210204,沙河口区,District,District
210211,甘井子区,District,District
210212,旅顺口区,District,District
210213,金州区,District,District
210214,普兰店区,District,District
210224,长海县,District,District
210281,瓦房店市,District,District
210283,庄河市,District,District
210300,鞍山市,City,City
210302,铁东区,District,District
210303,铁西区,District,District
210304,立山区,District,District
210311,千山区,District,District
210321,台安县,District,District
210323,岫岩满族自治县,District,District
210381,海城市,District,District
210400,抚顺市,City,City
210402,新抚区,District,District
210403,东洲区,District,District
210404,望花区,District,District
210411,顺城区,District,District
210421,抚顺县,District,District
210422,新宾满族自治县,District,District
210423,清原满族自治县,District,District
210500,本溪市,City,City
210502,平山区,District,District
210503,溪湖区,District,District
210504,明山区,District,District
210505,南芬区,District,District
210521,本溪满族自治县,District,District
210522,桓仁满族自治县,District,District
210600,丹东市,City,City
210602,元宝区,District,District
210603,振兴区,District,District
210604,振安区,District,District
210624,宽甸满族自治县,District,District
210681,东港市,District,District
210682,凤城市,District,District
210700,锦州市,City,City
210702,古塔区,District,District
210703,凌河区,District,District
210711,太和区,District,District
210726,黑山县,District,District
210727,义县,District,District
210781,凌海市,District,District
210782,北镇市,District,District
210800,营口市,City,City
210802,站前区,District,District
210803,西市区,District,District
210804,鲅鱼圈区,District,District
210811,老边区,District,District
210881,盖州市,District,District
210882,大石桥市,District,District
210900,阜新市,City,City
210902,海州区,District,District
210903,新邱区,District,District
210904,太平区,District,District
210905,清河门区,District,District
210911,细河区,District,District
210921,阜新蒙古族自治县,District,District
210922,彰武县,District,District
211000,辽阳市,City,City
211002,白塔区,District,District
211003,文圣区,District,District
211004,宏伟区,District,District
211005,弓长岭区,District,District
211011,太子河区,District,District
211021,辽阳县,District,District
211081,灯塔市,District,District
211100,盘锦市,City,City
211102,双台子区,District,District
211103,兴隆台区,District,District
211104,大洼区,District,District
211122,盘山县,District,District
211200,铁岭市,City,City
211202,银州区,District,District
211204,清河区,District,District
211221,铁岭县,District,District
211223,西丰县,District,District
211224,昌图县,District,District
211281,调兵山市,District,District
211282,开原市,District,District
211300,朝阳市,City,City
211302,双塔区,District,District
211303,龙城区,District,District
211321,朝阳县,District,District
211322,建平县,District,District
211324,喀喇沁左翼蒙古族自治县,District,District
211381,北票市,District,District
211382,凌源市,District,District
211400,葫芦岛市,City,City
211402,连山区,District,District
211403,龙港区,District,District
211404,南票区,District,District
211421,绥中县,District,District
211422,建昌县,District,District
211481,兴城市,District,District
220000,吉林省,Province,Province
220100,长春市,City,City
220102,南关区,District,District
220103,宽城区,District,District
220104,朝阳区,District,District
220105,二道区,District,District
220106,绿园区,District,District
220112,双阳区,District,District
220113,九台区,District,District
220122,农安县,District,District
220182,榆树市,District,District
220183,德惠市,District,District
220184,公主岭市,District,District
220200,吉林市,City,City
220202,昌邑区,District,District
220203,龙潭区,District,District
220204,船营区,District,District
220211,丰满区,District,District
220221,永吉县,District,District
220281,蛟河市,District,District
220282,桦甸市,District,District
220283,舒兰市,District,District
220284,磐石市,District,District
220300,四平市,City,City
220302,铁西区,District,District
220303,铁东区,District,District
220322,梨树县,District,District
220323,伊通满族自治县,District,District
220382,双辽市,District,District
220400,辽源市,City,City
220402,龙山区,District,District
220403,西安区,District,District
220421,东丰县,District,District
220422,东辽县,District,District
220500,通化市,City,City
220502,东昌区,District,District
220503,二道江区,District,District
220521,通化县,District,District
220523,辉南县,District,District
220524,柳河县,District,District
220581,梅河口市,District,District
220582,集安市,District,District
220600,白山市,City,City
220602,浑江区,District,District
220605,江源区,District,District
220621,抚松县,District,District
220622,靖宇县,District,District
220623,长白朝鲜族自治县,District,District
220681,临江市,District,District
220700,松原市,City,City
220702,宁江区,District,District
220721,前郭尔罗斯蒙古族自治县,District,District
220722,长岭县,District,District
220723,乾安县,District,District
220781,扶余市,District,District
220800,白城市,City,City
220802,洮北区,District,District
220821,镇赉县,District,District
220822,通榆县,District,District
220881,洮南市,District,District
220882,大安市,District,District
222400,延边朝鲜族自治州,City,City
222401,延吉市,District,District
222402,图们市,District,District
222403,敦化市,District,District
222404,珲春市,District,District
222405,龙井市,District,District
222406,和龙市,District,District
222424,汪清县,District,District
222426,安图县,District,District
230000,黑龙江省,Province,Province
230100,哈尔滨市,City,City
230102,道里区,District,District
230103,南岗区,District,District
230104,道外区,District,District
230108,平房区,District,District
230109,松北区,District,District
230110,香坊区,District,District
230111,呼兰区,District,District
230112,阿城区,District,District
230113,双城区,District,District
230123,依兰县,District,District
230124,方正县,District,District
230125,宾县,District,District
230126,巴彦县,District,District
230127,木兰县,District,District
230128,通河县,District,District
230129,延寿县,District,District
230183,尚志市,District,District
230184,五常市,District,District
230200,齐齐哈尔市,City,City
230202,龙沙区,District,District
230203,建华区,District,District
230204,铁锋区,District,District
230205,昂昂溪区,District,District
230206,富拉尔基区,District,District
230207,碾子山区,District,District
230208,梅里斯达斡尔族区,District,District
230221,龙江县,District,District
230223,依安县,District,District
230224,泰来县,District,District
230225,甘南县,District,District
230227,富裕县,District,District
230229,克山县,District,District
230230,克东县,District,District
230231,拜泉县,District,District
230281,讷河市,District,District
230300,鸡西市,City,City
230302,鸡冠区,District,District
230303,恒山区,District,District
230304,滴道区,District,District
230305,梨树区,District,District
230306,城子河区,District,District
230307,麻山区,District,District
230321,鸡东县,District,District
230381,虎林市,District,District
230382,密山市,District,District
230400,鹤岗市,City,City
230402,向阳区,District,District
230403,工农区,District,District
230404,南山区,District,District
230405,兴安区,District,District
230406,东山区,District,District
230407,兴山区,District,District
230421,萝北县,District,District
230422,绥滨县,District,District
230500,双鸭山市,City,City
230502,尖山区,District,District
230503,岭东区,District,District
230505,四方台区,District,District
230506,宝山区,District,District
230521,集贤县,District,District
230522,友谊县,District,District
230523,宝清县,District,District
230524,饶河县,District,District
230600,大庆市,City,City
230602,萨尔图区,District,District
230603,龙凤区,District,District
230604,让胡路区,District,District
230605,红岗区,District,District
230606,大同区,District,District
230621,肇州县,District,District
230622,肇源县,District,District
230623,林甸县,District,District
230624,杜尔伯特蒙古族自治县,District,District
230700,伊春市,City,City
230717,伊美区,District,District
230718,乌翠区,District,District
230719,友好区,District,District
230722,嘉荫县,District,District
230723,汤旺县,District,District
230724,丰林县,District,District
230725,大箐山县,District,District
230726,南岔县,District,District
230751,金林区,District,District
230781,铁力市,District,District
230800,佳木斯市,City,City
230803,向阳区,District,District
230804,前进区,District,District
230805,东风区,District,District
230811,郊区,District,District
230822,桦南县,District,District
230826,桦川县,District,District
230828,汤原县,District,District
230881,同江市,District,District
230882,富锦市,District,District
230883,抚远市,District,District
230900,七台河市,City,City
230902,新兴区,District,District
230903,桃山区,District,District
230904,茄子河区,District,District
230921,勃利县,District,District
231000,牡丹江市,City,City
231002,东安区,District,District
231003,阳明区,District,District
231004,爱民区,District,District
231005,西安区,District,District
231025,林口县,District,District
231081,绥芬河市,District,District
231083,海林市,District,District
231084,宁安市,District,District
231085,穆棱市,District,District
231086,东宁市,District,District
231100,黑河市,City,City
231102,爱辉区,District,District
231123,逊克县,District,District
231124,孙吴县,District,District
231181,北安市,District,District
231182,五大连池市,District,District
231183,嫩江市,District,District
231200,绥化市,City,City
231202,北林区,District,District
231221,望奎县,District,District
231222,兰西县,District,District
231223,青冈县,District,District
231224,庆安县,District,District
231225,明水县,District,District
231226,绥棱县,District,District
231281,安达市,District,District
231282,肇东市,District,District
231283,海伦市,District,District
232700,大兴安岭地区,City,City
232701,漠河市,District,District
232721,呼玛县,District,District
232722,塔河县,District,District
310000,上海市,City,City
310101,黄浦区,District,District
310104,徐汇区,District,District
310105,长宁区,District,District
310106,静安区,District,District
310107,普陀区,District,District
310109,虹口区,District,District
310110,杨浦区,District,District
310112,闵行区,District,District
310113,宝山区,District,District
310114,嘉定区,District,District
310115,浦东新区,District,District
310116,金山区,District,District
310117,松江区,District,District
310118,青浦区,District,District
310120,奉贤区,District,District
310151,崇明区,District,District
320000,江苏省,Province,Province
320100,南京市,City,City
320102,玄武区,District,District
320104,秦淮区,District,District
320105,建邺区,District,District
320106,鼓楼区,District,District
320111,浦口区,District,District
320113,栖霞区,District,District
320114,雨花台区,District,District
320115,江宁区,District,District
320116,六合区,District,District
320117,溧水区,District,District
320118,高淳区,District,District
320200,无锡市,City,City
320205,锡山区,District,District
320206,惠山区,District,District
320211,滨湖区,District,District
320213,梁溪区,District,District
320214,新吴区,District,District
320281,江阴市,District,District
320282,宜兴市,District,District
320300,徐州市,City,City
320302,鼓楼区,District,District
320303,云龙区,District,District
320305,贾汪区,District,District
320311,泉山区,District,District
320312,铜山区,District,District
320321,丰县,District,District
320322,沛县,District,District
320324,睢宁县,District,District
320381,新沂市,District,District
320382,邳州市,District,District
320400,常州市,City,City
320402,天宁区,District,District
320404,钟楼区,District,District
320411,新北区,District,District
320412,武进区,District,District
320413,金坛区,District,District
320481,溧阳市,District,District
320500,苏州市,City,City
320505,虎丘区,District,District
320506,吴中区,District,District
320507,相城区,District,District
320508,姑苏区,District,District
320509,吴江区,District,District
320581,常熟市,District,District
320582,张家港市,District,District
320583,昆山市,District,District
320585,太仓市,District,District
320600,南通市,City,City
320602,崇川区,District,District
320611,港闸区,District,District
320612,通州区,District,District
320623,如东县,District,District
320681,启东市,District,District
320682,如皋市,District,District
320684,海门市,District,District
320685,海安市,District,District
320700,连云港市,City,City
320703,连云区,District,District
320706,海州区,District,District
320707,赣榆区,District,District
320722,东海县,District,District
320723,灌云县,District,District
320724,灌南县,District,District
320800,淮安市,City,City
320803,淮安区,District,District
320804,淮阴区,District,District
320812,清江浦区,District,District
320813,洪泽区,District,District
320826,涟水县,District,District
320830,盱眙县,District,District
320831,金湖县,District,District
320900,盐城市,City,City
320902,亭湖区,District,District
320903,盐都区,District,District
320904,大丰区,District,District
320921,响水县,District,District
320922,滨海县,District,District
320923,阜宁县,District,District
320924,射阳县,District,District
320925,建湖县,District,District
320981,东台市,District,District
321000,扬州市,City,City
321002,广陵区,District,District
321003,邗江区,District,District
321012,江都区,District,District
321023,宝应县,District,District
321081,仪征市,District,District
321084,高邮市,District,District
321100,镇江市,City,City
321102,京口区,District,District
321111,润州区,District,District
321112,丹徒区,District,District
321181,丹阳市,District,District
321182,扬中市,District,District
321183,句容市,District,District
321200,泰州市,City,City
321202,海陵区,District,District
321203,高港区,District,District
321204,姜堰区,District,District
321281,兴化市,District,District
321282,靖江市,District,District
321283,泰兴市,District,District
321300,宿迁市,City,City
321302,宿城区,District,District
321311,宿豫区,District,District
321322,沭阳县,District,District
321323,泗阳县,District,District
321324,泗洪县,District,District
330000,浙江省,Province,Province
330100,杭州市,City,City
330102,上城区,District,District
330103,下城区,District,District
330104,江干区,District,District
330105,拱墅区,District,District
330106,西湖区,District,District
330108,滨江区,District,District
330109,萧山区,District,District
330110,余杭区,District,District
330111,富阳区,District,District
330112,临安区,District,District
330122,桐庐县,District,District
330127,淳安县,District,District
330182,建德市,District,District
330200,宁波市,City,City
330203,海曙区,District,District
330205,江北区,District,District
330206,北仑区,District,District
330211,镇海区,District,District
330212,鄞州区,District,District
330213,奉化区,District,District
330225,象山县,District,District
330226,宁海县,District,District
330281,余姚市,District,District
330282,慈溪市,District,District
330300,温州市,City,City
330302,鹿城区,District,District
330303,龙湾区,District,District
330304,瓯海区,District,District
330305,洞头区,District,District
330324,永嘉县,District,District
330326,平阳县,District,District
330327,苍南县,District,District
330328,文成县,District,District
330329,泰顺县,District,District
330381,瑞安市,District,District
330382,乐清市,District,District
330383,龙港市,District,District
330400,嘉兴市,City,City
330402,南湖区,District,District
330411,秀洲区,District,District
330421,嘉善县,District,District
330424,海盐县,District,District
330481,海宁市,District,District
330482,平湖市,District,District
330483,桐乡市,District,District
330500,湖州市,City,City
330502,吴兴区,District,District
330503,南浔区,District,District
330521,德清县,District,District
330522,长兴县,District,District
330523,安吉县,District,District
330600,绍兴市,City,City
330602,越城区,District,District
330603,柯桥区,District,District
330604,上虞区,District,District
330624,新昌县,District,District
330681,诸暨市,District,District
330683,嵊州市,District,District
330700,金华市,City,City
330702,婺城区,District,District
330703,金东区,District,District
330723,武义县,District,District
330726,浦江县,District,District
330727,磐安县,District,District
330781,兰溪市,District,District
330782,义乌市,District,District
330783,东阳市,District,District
330784,永康市,District,District
330800,衢州市,City,City
330802,柯城区,District,District
330803,衢江区,District,District
330822,常山县,District,District
330824,开化县,District,District
330825,龙游县,District,District
330881,江山市,District,District
330900,舟山市,City,City
330902,定海区,District,District
330903,普陀区,District,District
330921,岱山县,District,District
330922,嵊泗县,District,District
331000,台州市,City,City
331002,椒江区,District,District
331003,黄岩区,District,District
331004,路桥区,District,District
331022,三门县,District,District
331023,天台县,District,District
331024,仙居县,District,District
331081,温岭市,District,District
331082,临海市,District,District
331083,玉环市,District,District
331100,丽水市,City,City
331102,莲都区,District,District
331121,青田县,District,District
331122,缙云县,District,District
331123,遂昌县,District,District
331124,松阳县,District,District
331125,云和县,District,District
331126,庆元县,District,District
331127,景宁畲族自治县,District,District
331181,龙泉市,District,District
340000,安徽省,Province,Province
340100,合肥市,City,City
340102,瑶海区,District,District
340103,庐阳区,District,District
340104,蜀山区,District,District
340111,包河区,District,District
340121,长丰县,District,District
340122,肥东县,District,District
340123,肥西县,District,District
340124,庐江县,District,District
340181,巢湖市,District,District
340200,芜湖市,City,City
340202,镜湖区,District,District
340207,鸠江区,District,District
340209,弋江区,District,District
340210,湾沚区,District,District
340211,繁昌区,District,District
340223,南陵县,District,District
340281,无为市,District,District
340300,蚌埠市,City,City
340302,龙子湖区,District,District
340303,蚌山区,District,District
340304,禹会区,District,District
340311,淮上区,District,District
340321,怀远县,District,District
340322,五河县,District,District
340323,固镇县,District,District
340400,淮南市,City,City
340402,大通区,District,District
340403,田家庵区,District,District
340404,谢家集区,District,District
340405,八公山区,District,District
340406,潘集区,District,District
340421,凤台县,District,District
340422,寿县,District,District
340500,马鞍山市,City,City
340503,花山区,District,District
340504,雨山区,District,District
340506,博望区,District,District
340521,当涂县,District,District
340522,含山县,District,District
340523,和县,District,District
340600,淮北市,City,City
340602,杜集区,District,District
340603,相山区,District,District
340604,烈山区,District,District
340621,濉溪县,District,District
340700,铜陵市,City,City
340705,铜官区,District,District
340706,义安区,District,District
340711,郊区,District,District
340722,枞阳县,District,District
340800,安庆市,City,City
340802,迎江区,District,District
340803,大观区,District,District
340811,宜秀区,District,District
340822,怀宁县,District,District
340825,太湖县,District,District
340826,宿松县,District,District
340827,望江县,District,District
340828,岳西县,District,District
340881,桐城市,District,District
340882,潜山市,District,District
341000,黄山市,City,City
341002,屯溪区,District,District
341003,黄山区,District,District
341004,徽州区,District,District
341021,歙县,District,District
341022,休宁县,District,District
341023,黟县,District,District
341024,祁门县,District,District
341100,滁州市,City,City
341102,琅琊区,District,District
341103,南谯区,District,District
341122,来安县,District,District
341124,全椒县,District,District
341125,定远县,District,District
341126,凤阳县,District,District
341181,天长市,District,District
341182,明光市,District,District
341200,阜阳市,City,City
341202,颍州区,District,District
341203,颍东区,District,District
341204,颍泉区,District,District
341221,临泉县,District,District
341222,太和县,District,District
341225,阜南县,District,District
341226,颍上县,District,District
341282,界首市,District,District
341300,宿州市,City,City
341302,埇桥区,District,District
341321,砀山县,District,District
341322,萧县,District,District
341323,灵璧县,District,District
341324,泗县,District,District
341500,六安市,City,City
341502,金安区,District,District
341503,裕安区,District,District
341504,叶集区,District,District
341522,霍邱县,District,District
341523,舒城县,District,District
341524,金寨县,District,District
341525,霍山县,District,District
341600,亳州市,City,City
341602,谯城区,District,District
341621,涡阳县,District,District
341622,蒙城县,District,District
341623,利辛县,District,District
341700,池州市,City,City
341702,贵池区,District,District
341721,东至县,District,District
341722,石台县,District,District
341723,青阳县,District,District
341800,宣城市,City,City
341802,宣州区,District,District
341821,郎溪县,District,District
341823,泾县,District,District
341824,绩溪县,District,District
341825,旌德县,District,District
341881,宁国市,District,District
341882,广德市,District,District
350000,福建省,Province,Province
350100,福州市,City,City
350102,鼓楼区,District,District
350103,台江区,District,District
350104,仓山区,District,District
350105,马尾区,District,District
350111,晋安区,District,District
350112,长乐区,District,District
350121,闽侯县,District,District
350122,连江县,District,District
350123,罗源县,District,District
350124,闽清县,District,District
350125,永泰县,District,District
350128,平潭县,District,District
350181,福清市,District,District
350200,厦门市,City,City
350203,思明区,District,District
350205,海沧区,District,District
350206,湖里区,District,District
350211,集美区,District,District
350212,同安区,District,District
350213,翔安区,District,District
350300,莆田市,City,City
350302,城厢区,District,District
350303,涵江区,District,District
350304,荔城区,District,District
350305,秀屿区,District,District
350322,仙游县,District,District
350400,三明市,City,City
350402,梅列区,District,District
350403,三元区,District,District
350421,明溪县,District,District
350423,清流县,District,District
350424,宁化县,District,District
350425,大田县,District,District
350426,尤溪县,District,District
350427,沙县,District,District
350428,将乐县,District,District
350429,泰宁县,District,District
350430,建宁县,District,District
350481,永安市,District,District
350500,泉州市,City,City
350502,鲤城区,District,District
350503,丰泽区,District,District
350504,洛江区,District,District
350505,泉港区,District,District
350521,惠安县,District,District
350524,安溪县,District,District
350525,永春县,District,District
350526,德化县,District,District
350527,金门县,District,District
350581,石狮市,District,District
350582,晋江市,District,District
350583,南安市,District,District
350600,漳州市,City,City
350602,芗城区,District,District
350603,龙文区,District,District
350622,云霄县,District,District
350623,漳浦县,District,District
350624,诏安县,District,District
350625,长泰县,District,District
350626,东山县,District,District
350627,南靖县,District,District
350628,平和县,District,District
350629,华安县,District,District
350681,龙海市,District,District
350700,南平市,City,City
350702,延平区,District,District
350703,建阳区,District,District
350721,顺昌县,District,District
350722,浦城县,District,District
350723,光泽县,District,District
350724,松溪县,District,District
350725,政和县,District,District
350781,邵武市,District,District
350782,武夷山市,District,District
350783,建瓯市,District,District
350800,龙岩市,City,City
350802,新罗区,District,District
350803,永定区,District,District
350821,长汀县,District,District
350823,上杭县,District,District
350824,武平县,District,District
350825,连城县,District,District
350881,漳平市,District,District
350900,宁德市,City,City
350902,蕉城区,District,District
350921,霞浦县,District,District
350922,古田县,District,District
350923,屏南县,District,District
350924,寿宁县,District,District
350925,周宁县,District,District
350926,柘荣县,District,District
350981,福安市,District,District
350982,福鼎市,District,District
360000,江西省,Province,Province
360100,南昌市,City,City
360102,东湖区,District,District
360103,西湖区,District,District
360104,青云谱区,District,District
360111,青山湖区,District,District
360112,新建区,District,District
360113,红谷滩区,District,District
360121,南昌县,District,District
360123,安义县,District,District
360124,进贤县,District,District
360200,景德镇市,City,City
360202,昌江区,District,District
360203,珠山区,District,District
360222,浮梁县,District,District
360281,乐平市,District,District
360300,萍乡市,City,City
360302,安源区,District,District
360313,湘东区,District,District
360321,莲花县,District,District
360322,上栗县,District,District
360323,芦溪县,District,District
360400,九江市,City,City
360402,濂溪区,District,District
360403,浔阳区,District,District
360404,柴桑区,District,District
360423,武宁县,District,District
360424,修水县,District,District
360425,永修县,District,District
360426,德安县,District,District
360428,都昌县,District,District
360429,湖口县,District,District
360430,彭泽县,District,District
360481,瑞昌市,District,District
360482,共青城市,District,District
360483,庐山市,District,District
360500,新余市,City,City
360502,渝水区,District,District
360521,分宜县,District,District
360600,鹰潭市,City,City
360602,月湖区,District,District
360603,余江区,District,District
360681,贵溪市,District,District
360700,赣州市,City,City
360702,章贡区,District,District
360703,南康区,District,District
360704,赣县区,District,District
360722,信丰县,District,District
360723,大余县,District,District
360724,上犹县,District,District
360725,崇义县,District,District
360726,安远县,District,District
360728,定南县,District,District
360729,全南县,District,District
360730,宁都县,District,District
360731,于都县,District,District
360732,兴国县,District,District
360733,会昌县,District,District
360734,寻乌县,District,District
360735,石城县,District,District
360781,瑞金市,District,District
360783,龙南市,District,District
360800,吉安市,City,City
360802,吉州区,District,District
360803,青原区,District,District
360821,吉安县,District,District
360822,吉水县,District,District
360823,峡江县,District,District
360824,新干县,District,District
360825,永丰县,District,District
360826,泰和县,District,District
360827,遂川县,District,District
360828,万安县,District,District
360829,安福县,District,District
360830,永新县,District,District
360881,井冈山市,District,District
360900,宜春市,City,City
360902,袁州区,District,District
360921,奉新县,District,District
360922,万载县,District,District
360923,上高县,District,District
360924,宜丰县,District,District
360925,靖安县,District,District
360926,铜鼓县,District,District
360981,丰城市,District,District
360982,樟树市,District,District
360983,高安市,District,District
361000,抚州市,City,City
361002,临川区,District,District
361003,东乡区,District,District
361021,南城县,District,District
361022,黎川县,District,District
361023,南丰县,District,District
361024,崇仁县,District,District
361025,乐安县,District,District
361026,宜黄县,District,District
361027,金溪县,District,District
361028,资溪县,District,District
361030,广昌县,District,District
361100,上饶市,City,City
361102,信州区,District,District
361103,广丰区,District,District
361104,广信区,District,District
361123,玉山县,District,District
361124,铅山县,District,District
361125,横峰县,District,District
361126,弋阳县,District,District
361127,余干县,District,District
361128,鄱阳县,District,District
361129,万年县,District,District
361130,婺源县,District,District
361181,德兴市,District,District
370000,山东省,Province,Province
370100,济南市,City,City
370102,历下区,District,District
370103,市中区,District,District
370104,槐荫区,District,District
370105,天桥区,District,District
370112,历城区,District,District
370113,长清区,District,District
370114,章丘区,District,District
370115,济阳区,District,District
370116,莱芜区,District,District
370117,钢城区,District,District
370124,平阴县,District,District
370126,商河县,District,District
370200,青岛市,City,City
370202,市南区,District,District
370203,市北区,District,District
370211,黄岛区,District,District
370212,崂山区,District,District
370213,李沧区,District,District
370214,城阳区,District,District
370215,即墨区,District,District
370281,胶州市,District,District
370283,平度市,District,District
370285,莱西市,District,District
370300,淄博市,City,City
370302,淄川区,District,District
370303,张店区,District,District
370304,博山区,District,District
370305,临淄区,District,District
370306,周村区,District,District
370321,桓台县,District,District
370322,高青县,District,District
370323,沂源县,District,District
370400,枣庄市,City,City
370402,市中区,District,District
370403,薛城区,District,District
370404,峄城区,District,District
370405,台儿庄区,District,District
370406,山亭区,District,District
370481,滕州市,District,District
